opening_gross,screens,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
180660.0,8.0,15000000,16829464,2005.0,2.35,103.0,23932,15000000.0,7.6
13304027.0,2025.0,25000000,36833473,2001.0,2.35,98.0,7945,25000000.0,6.6
13215167.0,2271.0,27000000,60527873,1997.0,2.35,115.0,14322,27000000.0,6.6
20139985.0,3098.0,117000000,258751370,2010.0,2.35,117.0,12731,117000000.0,6.3
5516000.0,1800.0,35000000,10319915,1998.0,2.35,91.0,1352,35000000.0,4.8
5016852.0,1806.0,15000000,12419700,2001.0,2.35,92.0,15644,,6.1
30690990.0,2871.0,27500000,219265952,2007.0,1.85,133.0,12874,30000000.0,7.0
24604751.0,3332.0,50000000,186450317,2009.0,2.35,121.0,13421,50000000.0,6.2
16293325.0,2902.0,15000000,61788393,2015.0,2.35,98.0,4567,15000000.0,6.2
1620041.0,429.0,28000000,5686694,1997.0,2.35,134.0,4,28000000.0,7.0
269225.0,7.0,20000000,102034104,2004.0,2.35,99.0,537,20000000.0,7.8
47835000.0,3925.0,150000000,664837547,2011.0,2.35,90.0,21015,150000000.0,7.3
41282042.0,3955.0,140000000,518628619,2016.0,2.35,95.0,36095,145000000.0,7.2
60239130.0,4114.0,130000000,631910531,2008.0,2.35,92.0,12754,130000000.0,7.6
5211198.0,769.0,35000000,126204977,1997.0,2.35,138.0,19129,35000000.0,8.3
5175282.0,2584.0,18000000,14189810,2013.0,2.35,111.0,39307,18000000.0,6.9
22088204.0,3260.0,60000000,102332848,2004.0,1.85,115.0,4496,55000000.0,6.5
18044396.0,3235.0,75000000,72785169,2006.0,1.85,110.0,5609,70000000.0,5.6
10974145.0,2096.0,27000000,31770413,1999.0,2.35,82.0,3313,27000000.0,5.6
15004672.0,2464.0,20000000,44821299,2008.0,2.35,110.0,2382,22000000.0,6.1
10221705.0,2249.0,18975000,47751015,2005.0,2.35,97.0,1876,15000000.0,6.2
18837350.0,3521.0,100000000,69548641,2009.0,1.85,102.0,10552,100000000.0,5.4
21783641.0,3222.0,90000000,157092943,2003.0,2.35,117.0,33154,95000000.0,5.5
47735743.0,3308.0,94000000,273330185,2001.0,2.35,100.0,12150,115000000.0,5.7
13006875.0,2973.0,30000000,61449135,2011.0,2.35,98.0,16827,30000000.0,6.1
6922767.0,1710.0,17000000,15680099,2006.0,1.33,89.0,2135,4000000.0,3.1
90418.0,7.0,12500000,11277119,2007.0,1.85,106.0,34351,12000000.0,7.4
15508779.0,2514.0,45000000,43343247,2006.0,2.35,112.0,3757,45000000.0,6.4
99528.0,7.0,12000000,2326407,2001.0,2.35,109.0,7166,12000000.0,7.0
16334566.0,3065.0,28000000,112914167,2013.0,2.35,105.0,35694,28000000.0,6.6
21039502.0,2890.0,53000000,131159781,2009.0,2.35,118.0,22517,50000000.0,7.4
6728905.0,2449.0,32000000,29948322,2004.0,2.35,90.0,961,28000000.0,5.9
2727.0,1.0,19000000,32618920,2010.0,2.35,100.0,4094,19000000.0,6.4
12682595.0,2769.0,58000000,41348628,2008.0,1.85,114.0,589,58000000.0,6.0
24637312.0,2933.0,30000000,177025498,2013.0,1.85,132.0,20035,30000000.0,7.2
22220670.0,3350.0,25000000,125339088,2003.0,1.85,95.0,3500,45000000.0,4.6
20377426.0,2620.0,18000000,141809235,2001.0,2.35,96.0,4380,18000000.0,6.2
16112211.0,3575.0,100000000,139716717,2010.0,2.35,101.0,4286,80000000.0,7.0
3715931.0,2575.0,70000000,20107933,2013.0,,88.0,6946,70000000.0,5.6
86836.0,4.0,25000000,23506237,2015.0,2.35,132.0,27659,30000000.0,7.0
17501625.0,2476.0,26000000,67647574,2010.0,2.35,100.0,3889,26000000.0,5.2
68316.0,24.0,20000000,26146072,1998.0,2.35,118.0,182,140000000.0,6.0
5147479.0,2021.0,20000000,28270399,2010.0,2.35,116.0,20258,20000000.0,7.2
17813722.0,3094.0,17000000,136890774,2014.0,1.85,104.0,3627,17000000.0,6.5
122548.0,5.0,13000000,67867998,2006.0,2.35,141.0,751,19000000.0,7.9
13540486.0,2968.0,30000000,82148538,2010.0,2.35,105.0,1026,30000000.0,6.5
31423025.0,2845.0,45000000,302710615,1997.0,1.85,86.0,2070,45000000.0,6.8
10422258.0,2604.0,35000000,70187088,2007.0,2.35,91.0,52566,35000000.0,5.3
294056.0,29.0,18000000,23889158,2001.0,2.35,125.0,21622,18000000.0,7.5
22451514.0,2927.0,120000000,607987022,2012.0,1.85,127.0,2121,120000000.0,8.0
6219234.0,2604.0,40000000,14448589,2002.0,2.35,103.0,12566,40000000.0,5.8
2408613.0,1219.0,13000000,5871603,1999.0,1.85,99.0,6485,13000000.0,6.0
12179420.0,2410.0,30000000,62432423,2002.0,1.85,99.0,3679,30000000.0,5.1
35260212.0,3191.0,80000000,245800000,2002.0,1.66,85.0,3112,80000000.0,7.2
21049406.0,1775.0,65000000,273346281,2012.0,2.35,150.0,25517,65000000.0,7.4
6702434.0,,35000000,63211088,2007.0,2.35,92.0,32875,35000000.0,6.2
7075217.0,2445.0,30000000,21758371,2004.0,2.35,105.0,4369,35000000.0,5.2
2750356.0,1045.0,20000000,7965983,2015.0,2.35,106.0,5705,20000000.0,7.4
97953.0,5.0,14000000,14121177,2006.0,2.35,137.0,15337,26000000.0,7.6
30833665.0,3536.0,100000000,310650574,2010.0,1.85,98.0,24082,100000000.0,5.5
,,30000000,52339566,2009.0,1.85,91.0,545,,7.2
16063904.0,2910.0,80000000,58270391,2000.0,1.85,90.0,25190,80000000.0,5.3
21613176.0,2533.0,64000000,101636047,2006.0,1.85,98.0,6334,64000000.0,4.3
33369559.0,3408.0,110000000,382288147,2007.0,2.35,129.0,13961,110000000.0,7.2
4319745.0,1086.0,12000000,12905901,1998.0,2.35,100.0,3250,12000000.0,6.6
6231836.0,2308.0,20000000,33943049,2012.0,2.35,95.0,1414,20000000.0,6.1
21635601.0,3490.0,60000000,193857962,2016.0,2.35,99.0,20276,60000000.0,5.9
84857.0,2.0,40000000,149804632,2013.0,2.35,121.0,1261,40000000.0,7.6
9317371.0,2903.0,80000000,54540662,2003.0,2.35,91.0,5593,80000000.0,5.7
20801552.0,2992.0,30000000,170466405,2012.0,2.35,119.0,37387,30000000.0,7.4
9390144.0,2814.0,42000000,60437727,2005.0,2.35,122.0,12076,50000000.0,7.6
5623373.0,1865.0,25000000,13424365,2005.0,1.85,107.0,16651,25000000.0,7.1
6008611.0,2016.0,20000000,18250106,2000.0,1.85,98.0,1189,20000000.0,5.3
20154919.0,3306.0,80000000,136047317,1998.0,2.35,130.0,12186,80000000.0,5.1
7954766.0,1970.0,28000000,31320293,2000.0,2.35,97.0,1805,28000000.0,4.8
10652297.0,1973.0,17000000,24719879,2010.0,2.35,99.0,4797,,4.9
8139180.0,1237.0,15000000,27709625,2000.0,1.85,124.0,5135,15000000.0,7.2
9739161.0,2455.0,30000000,102716321,2010.0,1.85,112.0,31278,30000000.0,6.7
6886080.0,576.0,45000000,247967903,2003.0,2.35,129.0,28886,45000000.0,7.7
8057010.0,1898.0,18000000,36133014,2009.0,1.85,109.0,4947,18000000.0,5.6
1924860.0,852.0,45000000,31077418,2007.0,2.35,139.0,538,45000000.0,6.4
60353.0,11.0,25000000,146149,2010.0,1.78,117.0,3204,25000000.0,5.7
8317545.0,2603.0,18000000,42167286,2015.0,2.35,107.0,10691,17000000.0,5.7
7031921.0,1984.0,27000000,55495466,2006.0,2.35,110.0,26451,27000000.0,7.8
7031921.0,1984.0,27000000,55495466,2006.0,2.35,110.0,26451,27000000.0,7.8
4536625.0,2497.0,65000000,10014234,2000.0,1.85,105.0,3580,65000000.0,5.0
43899340.0,3173.0,40000000,457507776,2014.0,2.35,89.0,32325,40000000.0,6.4
3837183.0,2538.0,20000000,18273009,2013.0,1.85,107.0,2848,20000000.0,5.6
14102888.0,2670.0,12500000,46370970,2010.0,1.85,105.0,26233,10500000.0,6.7
45130.0,4.0,30000000,3721988,2011.0,2.35,129.0,19620,30000000.0,6.8
4649742.0,2194.0,50000000,10561038,1997.0,2.35,115.0,2606,50000000.0,6.2
45428128.0,3702.0,150000000,373136354,2015.0,2.35,120.0,40025,150000000.0,8.1
9273645.0,2470.0,22000000,25044057,2008.0,2.35,104.0,2453,22000000.0,5.8
60316738.0,4258.0,145000000,746921271,2012.0,1.85,93.0,2444,145000000.0,6.9
63106589.0,4056.0,150000000,599516844,2008.0,1.85,89.0,3285,150000000.0,6.7
61012130.0,4131.0,75000000,556559566,2005.0,1.85,86.0,1777,75000000.0,6.9
14756850.0,2729.0,40000000,106548738,2008.0,2.35,101.0,4298,40000000.0,5.8
41030947.0,2032.0,17500000,90508336,2009.0,1.85,103.0,3699,,4.1
25390575.0,2161.0,20000000,66776571,2012.0,1.85,114.0,2753,20000000.0,4.8
268370.0,93.0,15500000,517262,2001.0,2.35,94.0,3583,,6.5
11600000.0,3355.0,14500000,117813057,2015.0,2.35,115.0,38963,14800000.0,5.7
193604.0,7.0,37000000,48446802,1999.0,2.35,188.0,1906,37000000.0,8.0
18711407.0,2838.0,55000000,163838217,2002.0,2.35,105.0,7184,55000000.0,5.1
,,180000000,758536735,2014.0,2.35,97.0,15516,180000000.0,7.0
12618159.0,2503.0,15000000,34499204,2003.0,2.35,86.0,4435,16000000.0,5.1
28123052.0,2647.0,15000000,148095566,2013.0,1.85,100.0,1949,20000000.0,6.2
27751240.0,2976.0,52000000,602500560,2008.0,2.35,108.0,26002,52000000.0,6.3
116619362.0,4207.0,225000000,667999518,2013.0,2.35,143.0,20495,225000000.0,7.2
12299380.0,2515.0,20000000,41342180,2006.0,2.35,115.0,52571,20000000.0,6.2
8001932.0,2998.0,42000000,45688337,2012.0,2.35,102.0,362,42000000.0,6.6
22751490.0,2979.0,60000000,130968579,2004.0,2.35,146.0,20454,70000000.0,7.7
84283.0,4.0,35000000,27480015,2013.0,2.35,141.0,301,35000000.0,7.1
15117.0,2.0,14200000,543306,2005.0,2.35,139.0,4211,14200000.0,7.4
199657.0,33.0,18000000,17026609,2009.0,1.85,117.0,1598,,7.4
872950.0,1200.0,20000000,1646664,2003.0,1.85,80.0,2467,20000000.0,2.8
7525.0,2.0,14000000,623292,2011.0,1.85,186.0,14638,14000000.0,6.5
5361050.0,859.0,40000000,60862471,2006.0,1.85,123.0,7243,40000000.0,6.4
36367586.0,3480.0,60000000,247812011,2008.0,2.35,115.0,4811,60000000.0,7.1
11599661.0,3213.0,50000000,84023611,2010.0,2.35,87.0,20061,50000000.0,4.2
55851.0,9.0,12000000,1506998,2007.0,1.85,91.0,141,12000000.0,6.3
9384272.0,1955.0,80000000,101371017,1996.0,2.35,106.0,22590,70000000.0,6.3
6914488.0,3117.0,150000000,39549758,2011.0,2.35,88.0,2652,150000000.0,5.4
3376669.0,2020.0,27000000,9352089,2007.0,1.85,106.0,2495,27000000.0,6.8
57739.0,6.0,23000000,12803305,1996.0,1.85,98.0,63194,23000000.0,6.7
2812620.0,1470.0,47000000,12900000,1996.0,1.85,108.0,8349,47000000.0,5.8
25105990.0,3101.0,135000000,212912137,2003.0,2.35,138.0,1205,150000000.0,7.4
529434.0,,15000000,87989926,2005.0,1.85,119.0,20391,15000000.0,7.7
5377958.0,2014.0,12000000,17292381,2001.0,1.85,91.0,4551,12000000.0,5.3
17639849.0,3376.0,35000000,85761789,2008.0,2.35,103.0,16249,35000000.0,5.4
5611707.0,2358.0,25000000,51702929,1996.0,2.35,101.0,1634,25000000.0,5.4
12155254.0,2855.0,20000000,43658157,2015.0,2.35,111.0,2851,20000000.0,6.8
11020798.0,2755.0,17000000,45707924,2015.0,2.35,129.0,952,17000000.0,7.4
63638.0,4.0,25000000,1190003,2008.0,2.35,107.0,1591,25000000.0,6.8
18723269.0,2704.0,20000000,182875643,2016.0,2.35,110.0,21852,20000000.0,7.6
24209385.0,3019.0,51000000,149270999,2000.0,1.85,116.0,1711,51000000.0,6.5
24432195.0,2839.0,18000000,130953026,2004.0,1.85,97.0,5032,17000000.0,7.0
5251918.0,3011.0,60000000,50648806,2008.0,1.85,90.0,1865,60000000.0,4.9
15017995.0,2503.0,85000000,44650003,1998.0,1.85,178.0,23950,90000000.0,7.1
2006751.0,1763.0,24000000,4356126,1998.0,,93.0,24436,24000000.0,3.9
46120980.0,3518.0,60000000,516567575,2004.0,1.85,106.0,24938,80000000.0,6.3
18505530.0,2605.0,30000000,84646831,2008.0,1.85,86.0,3854,30000000.0,2.7
46016833.0,3944.0,130000000,321887208,2010.0,2.35,95.0,46120,130000000.0,7.3
1573454.0,314.0,22000000,6047691,2001.0,1.85,104.0,4221,22000000.0,4.1
682504.0,,85000000,161510853,2005.0,2.35,145.0,2380,85000000.0,7.3
51068455.0,3020.0,90000000,587790539,1997.0,1.85,98.0,12998,90000000.0,7.3
13339465.0,2092.0,32000000,82339483,2000.0,2.35,129.0,36069,32000000.0,7.2
10104715.0,2386.0,60000000,32983332,1998.0,2.35,111.0,16536,60000000.0,6.1
10104715.0,2386.0,60000000,32983332,1998.0,2.35,111.0,16537,60000000.0,6.1
18852976.0,2538.0,30000000,52880016,1999.0,2.35,131.0,19815,55000000.0,6.1
1672000.0,305.0,18000000,9082906,2013.0,2.35,93.0,1083,,7.2
719910.0,15.0,21500000,92987651,2007.0,2.35,119.0,3284,25000000.0,7.3
187052.0,6.0,25000000,27572844,1996.0,1.85,133.0,48482,28000000.0,7.1
10178289.0,2573.0,40000000,53864342,1999.0,1.85,102.0,2913,40000000.0,5.8
51914.0,4.0,42000000,11756922,2009.0,2.35,105.0,1342,27000000.0,7.2
599003.0,6.0,30000000,162942835,2011.0,1.85,94.0,1289,17000000.0,7.7
5233658.0,824.0,35000000,25078937,1997.0,1.85,155.0,19689,30000000.0,6.6
190012.0,5.0,18000000,6841142,2016.0,2.35,112.0,5671,18000000.0,6.7
10602042.0,2502.0,80000000,50632037,1998.0,1.85,114.0,10731,90000000.0,5.6
1481155.0,882.0,20000000,57293371,2008.0,1.85,128.0,13189,20000000.0,7.6
10511000.0,3019.0,25000000,39217912,2014.0,2.39,124.0,6393,25000000.0,7.0
179953.0,8.0,30000000,232016402,2004.0,2.35,132.0,28830,30000000.0,8.1
1911358.0,1040.0,27000000,16566235,2004.0,2.35,101.0,4186,27000000.0,6.4
115200000.0,4301.0,74000000,1163624481,2015.0,1.85,91.0,13616,74000000.0,6.4
35677125.0,3001.0,102000000,358824714,2002.0,2.35,145.0,12546,102000000.0,7.7
3477996.0,1185.0,45000000,9110458,2008.0,2.35,160.0,26982,45000000.0,6.0
14812393.0,3047.0,13000000,73523705,2016.0,1.85,109.0,7833,13000000.0,6.8
19377577.0,2605.0,28000000,64474705,2004.0,2.4,135.0,1845,28000000.0,7.5
18132085.0,3603.0,85000000,173613482,2012.0,1.85,106.0,11454,85000000.0,5.6
11161074.0,2664.0,35000000,77220596,2008.0,2.35,112.0,3185,35000000.0,6.2
14043215.0,3233.0,60000000,101382396,2005.0,2.35,115.0,4305,45000000.0,5.0
13853686.0,2668.0,45000000,213420951,2000.0,1.85,109.0,1574,45000000.0,6.2
13205.0,2.0,30000000,35891257,2006.0,2.35,88.0,1518,30000000.0,7.0
22855247.0,3054.0,90000000,106000000,2000.0,2.35,114.0,4902,90000000.0,5.6
29556629.0,3448.0,145000000,694713230,2011.0,2.35,133.0,21768,145000000.0,7.4
55520089.0,3956.0,150000000,700868363,2015.0,2.35,131.0,21840,150000000.0,7.4
47743273.0,4054.0,150000000,397501348,2006.0,2.35,124.0,34817,150000000.0,6.9
11528498.0,2677.0,65000000,141205169,2003.0,1.85,117.0,12850,65000000.0,6.4
14788157.0,3104.0,27000000,92891935,2016.0,2.35,98.0,10894,27000000.0,6.7
10654369.0,2005.0,25000000,41076865,1997.0,2.35,97.0,2530,25000000.0,6.1
19501302.0,2993.0,50000000,111300835,2011.0,1.85,133.0,53094,50000000.0,7.6
2685078.0,1722.0,75000000,5409517,2001.0,1.85,93.0,5580,75000000.0,4.7
22217226.0,3553.0,75000000,141267370,2006.0,2.35,91.0,17299,75000000.0,6.6
23105133.0,3424.0,45000000,155931301,2005.0,2.35,101.0,6292,60000000.0,5.5
82429469.0,4004.0,200000000,743588329,2013.0,1.85,104.0,14863,200000000.0,7.3
59321095.0,4104.0,175000000,381687380,2009.0,2.35,94.0,2579,175000000.0,6.5
5040000.0,2618.0,115000000,559757719,2001.0,1.85,92.0,15013,115000000.0,8.1
8588318.0,2.0,20000000,39686769,2011.0,1.85,109.0,4257,20000000.0,5.8
329771.0,22.0,21000000,6830957,2002.0,2.35,112.0,16692,21000000.0,6.7
522996.0,4.0,16000000,68582095,2012.0,1.85,94.0,27911,16000000.0,7.8
9203266.0,2518.0,40000000,59795070,2010.0,2.35,107.0,621,40000000.0,6.5
16771694.0,2140.0,30000000,51327406,1997.0,1.85,95.0,2266,30000000.0,3.7
4200586.0,2648.0,60000000,30396134,2015.0,2.35,107.0,42683,60000000.0,5.5
71614.0,51.0,53000000,179213196,2001.0,2.35,127.0,2601,52500000.0,7.6
8679028.0,2736.0,30000000,21827296,2004.0,1.85,104.0,4462,30000000.0,5.5
50342878.0,3424.0,110000000,486124090,2005.0,2.35,126.0,22722,120000000.0,6.5
9889780.0,1714.0,25000000,234981342,2007.0,1.85,90.0,794,25000000.0,6.3
37162787.0,3231.0,50000000,171269535,2002.0,1.85,96.0,26826,50000000.0,5.8
32207057.0,3934.0,145000000,269806430,2014.0,1.85,92.0,5810,145000000.0,6.9
18445355.0,3339.0,55000000,189624452,2011.0,1.85,94.0,2820,55000000.0,6.0
109000.0,5.0,14000000,25187026,2014.0,2.35,150.0,390,8200000.0,6.8
55344.0,,20000000,27836366,2005.0,1.85,103.0,5637,20000000.0,7.1
,,25000000,10039566,1996.0,1.85,105.0,5023,25000000.0,6.2
22745143.0,2888.0,90000000,303500000,1998.0,1.66,88.0,4478,90000000.0,7.5
960558.0,247.0,15000000,11919578,2001.0,1.85,147.0,8484,15000000.0,8.0
5075000.0,2134.0,45000000,20133326,1996.0,2.35,117.0,2348,45000000.0,6.0
1851291.0,1452.0,28700000,4559569,1999.0,2.35,112.0,17873,28000000.0,6.9
6040860.0,532.0,75000000,131492772,2005.0,2.35,163.0,2529,70000000.0,7.6
4826049.0,2265.0,24000000,16304786,1999.0,1.85,87.0,3243,24000000.0,6.2
17005126.0,3194.0,55000000,79312301,2014.0,1.85,119.0,6089,50000000.0,6.4
9307394.0,2663.0,50000000,56643267,2002.0,1.85,115.0,34606,50000000.0,6.1
9307394.0,2663.0,50000000,56643267,2002.0,1.85,115.0,34605,50000000.0,6.1
15875471.0,2955.0,40000000,146300356,2007.0,1.85,95.0,2787,,6.5
12855321.0,2505.0,35000000,58894863,2005.0,2.35,98.0,4879,30000000.0,5.9
7548819.0,1447.0,12000000,17322212,2004.0,1.85,86.0,3646,,4.5
8265357.0,2604.0,20000000,34787111,2008.0,1.85,112.0,3301,40000000.0,5.9
21678377.0,2134.0,46000000,298923419,1997.0,2.35,105.0,12344,46000000.0,6.3
17861950.0,3133.0,18000000,91651017,2016.0,2.35,94.0,2259,18000000.0,6.1
21241456.0,2534.0,14000000,102836002,2009.0,1.85,101.0,14159,15000000.0,5.5
4855798.0,2201.0,14000000,15549702,2003.0,1.85,90.0,3007,14000000.0,4.6
11181043.0,2275.0,60000000,36850101,1999.0,1.85,94.0,2151,65000000.0,4.9
3223161.0,1164.0,17000000,20465206,2009.0,1.85,98.0,2016,17000000.0,5.9
12442212.0,2606.0,27500000,96673002,2009.0,2.35,109.0,1775,30000000.0,7.4
6842220.0,2572.0,25000000,16727470,2010.0,2.35,107.0,2537,25000000.0,4.8
6842220.0,2572.0,25000000,16727470,2010.0,2.35,107.0,2537,25000000.0,4.8
8603460.0,2702.0,30000000,60772856,2006.0,2.35,95.0,2737,30000000.0,5.1
10017865.0,2136.0,68000000,33462011,1999.0,1.85,121.0,3986,65000000.0,6.0
3102191.0,1673.0,28000000,8891623,1999.0,2.35,119.0,2171,28000000.0,6.7
640815.0,13.0,30000000,156822020,2003.0,2.35,138.0,1942,25000000.0,8.0
28309599.0,3070.0,32000000,99296462,2006.0,1.85,92.0,1729,32000000.0,5.7
6832318.0,2612.0,20000000,30703845,2007.0,2.35,99.0,3327,20000000.0,5.9
8407685.0,2784.0,35000000,97799865,2010.0,2.35,109.0,855,35000000.0,6.1
14503650.0,1995.0,25000000,128745578,2005.0,2.35,97.0,17278,25000000.0,6.6
35142554.0,3017.0,100000000,331323410,2004.0,2.35,131.0,13679,100000000.0,6.9
1552426.0,968.0,12000000,24761360,2013.0,2.35,115.0,3798,12000000.0,7.8
17844939.0,3115.0,66000000,194169619,2014.0,2.35,132.0,7081,66000000.0,6.5
21760405.0,3384.0,35000000,104444374,2016.0,2.35,92.0,17860,35000000.0,6.0
49033915.0,3279.0,18000000,270594534,2014.0,2.35,97.0,2771,18000000.0,6.4
9445456.0,2538.0,20000000,28933853,2016.0,,96.0,1780,20000000.0,7.1
8603195.0,2729.0,21000000,39319801,2008.0,2.35,110.0,4089,20000000.0,6.6
111734.0,4.0,15000000,11173718,2010.0,2.35,103.0,12867,15000000.0,7.2
13019180.0,3505.0,26000000,146850273,2011.0,1.85,113.0,23456,56000000.0,5.7
5962106.0,3006.0,40000000,21215882,2004.0,1.85,91.0,3974,30000000.0,4.8
70052004.0,4096.0,150000000,402231063,2009.0,2.35,105.0,54039,150000000.0,5.9
17100520.0,3785.0,127000000,356546621,2014.0,1.85,98.0,53587,127000000.0,6.2
42212651.0,,110000000,579446407,2006.0,1.85,108.0,55486,110000000.0,6.4
13210579.0,3513.0,37000000,101857425,2008.0,2.35,96.0,18178,37000000.0,6.0
40724.0,5.0,18000000,6734844,2000.0,1.85,114.0,856,1500000.0,7.9
257232.0,4.0,80000000,53508858,2009.0,2.35,118.0,619,80000000.0,5.8
13316158.0,2503.0,50000000,62209892,2009.0,2.35,99.0,701,40000000.0,6.4
1226333.0,28.0,25000000,164051250,2007.0,2.35,122.0,4738,25000000.0,8.1
24250283.0,2175.0,13200000,54323210,2014.0,2.35,84.0,2297,13200000.0,5.6
11704357.0,2425.0,28000000,91943956,2007.0,2.35,104.0,3497,28000000.0,6.3
19652921.0,3018.0,25000000,149228078,2011.0,2.35,108.0,22739,25000000.0,6.2
28875635.0,3090.0,50000000,212742160,2014.0,2.35,106.0,16967,50000000.0,7.0
6422455.0,2555.0,30000000,23676771,2005.0,2.35,126.0,20563,35000000.0,7.3
12615116.0,2365.0,15000000,62401343,2001.0,1.85,99.0,15369,16000000.0,5.7
5090.0,,27500000,50578411,2006.0,1.85,92.0,646,15000000.0,7.4
11617767.0,1862.0,25000000,64594061,1997.0,1.85,98.0,2457,25000000.0,6.7
27689760.0,2747.0,42000000,363728226,1999.0,2.35,124.0,9255,42000000.0,7.0
22383146.0,3232.0,90000000,313404841,2016.0,2.35,129.0,23031,90000000.0,6.9
29350389.0,2925.0,75000000,351723989,2013.0,2.35,125.0,13312,75000000.0,7.3
7145950.0,1459.0,24000000,27732366,2000.0,2.35,110.0,12254,24000000.0,6.3
42518830.0,3242.0,84000000,166307945,2000.0,1.85,109.0,2818,65000000.0,4.3
195104.0,5.0,26000000,75763814,2000.0,2.35,107.0,3066,26000000.0,7.8
37054485.0,3783.0,120000000,287916633,2013.0,2.35,124.0,22004,120000000.0,7.0
11017334.0,2727.0,18000000,27148898,2009.0,2.35,86.0,727,18000000.0,5.8
38107822.0,3075.0,85000000,450728529,2001.0,2.35,116.0,13028,85000000.0,7.8
36133403.0,3565.0,85000000,311744465,2007.0,2.35,122.0,43499,85000000.0,6.9
39153380.0,3290.0,110000000,362989076,2004.0,2.35,125.0,19359,110000000.0,6.4
6000000.0,1206.0,80000000,86787530,2009.0,2.35,104.0,152,40000000.0,7.8
16894511.0,3425.0,35000000,95104304,2009.0,1.85,88.0,53370,35000000.0,5.4
17453216.0,2689.0,24000000,86765463,2003.0,2.35,88.0,10325,24000000.0,7.2
68447.0,5.0,65000000,26670920,2005.0,2.35,130.0,450,50000000.0,6.9
30373794.0,3098.0,70000000,150562164,2013.0,2.35,119.0,31782,70000000.0,6.5
39550.0,4.0,25000000,9313302,2012.0,2.35,137.0,33747,25000000.0,6.1
23424118.0,3282.0,29000000,97413527,2003.0,1.78,102.0,46186,29000000.0,6.4
27497.0,5.0,12000000,557545,2009.0,1.85,111.0,1554,12000000.0,6.8
5079566.0,1721.0,15000000,59168692,2011.0,2.35,107.0,17627,15000000.0,7.0
321515.0,7.0,12000000,52223306,2002.0,1.85,96.0,52138,12000000.0,6.8
12511473.0,2240.0,20000000,44513466,2008.0,1.85,87.0,1834,27000000.0,3.9
4106862.0,909.0,20000000,13725032,2006.0,2.35,123.0,908,20000000.0,6.3
6606455.0,1590.0,30000000,26708196,1998.0,1.85,127.0,12785,30000000.0,7.0
26564.0,10.0,15000000,7583050,2008.0,2.35,110.0,134,300000000.0,6.2
14047781.0,2075.0,26000000,68613992,2003.0,2.35,139.0,5458,22000000.0,7.5
23624548.0,3833.0,85000000,191932158,2006.0,1.85,83.0,6081,85000000.0,6.2
31662.0,1.0,12700000,39730644,2016.0,,115.0,14133,12620000.0,6.8
6402741.0,2194.0,26000000,16521410,2001.0,2.35,118.0,11662,42000000.0,6.0
12871483.0,2750.0,20000000,78769428,2009.0,1.85,123.0,88953,,7.0
137163.0,7.0,12500000,1612957,1997.0,2.35,132.0,2004,16000000.0,6.7
5271248.0,2305.0,70000000,13596911,2001.0,2.35,95.0,3734,70000000.0,6.2
3238433.0,2202.0,28000000,8592432,2015.0,1.85,107.0,3944,28000000.0,6.1
7629862.0,1605.0,14000000,21410546,2010.0,2.35,103.0,3299,14000000.0,4.9
4531665.0,2011.0,11000000,14786394,2001.0,1.85,89.0,4291,11000000.0,6.3
12020435.0,2107.0,48000000,77562568,1998.0,1.85,123.0,3768,48000000.0,7.0
5220288.0,2101.0,22000000,15434375,2013.0,2.35,116.0,24134,22000000.0,6.8
16185316.0,3076.0,50000000,55489826,2003.0,2.35,114.0,19739,50000000.0,6.5
38457003.0,4059.0,80000000,343397247,2006.0,1.85,83.0,22813,80000000.0,6.8
79110453.0,3912.0,200000000,490359051,2013.0,2.35,130.0,73441,215000000.0,6.4
79110453.0,3912.0,200000000,490359051,2013.0,2.35,130.0,73441,215000000.0,6.4
9283468.0,2454.0,30000000,155769678,2007.0,1.85,126.0,18726,30000000.0,7.1
37285325.0,3275.0,190000000,411002906,2013.0,1.85,131.0,19166,190000000.0,7.0
25205000.0,3303.0,55000000,259541430,2014.0,2.35,95.0,3697,55000000.0,7.2
20244505.0,3277.0,26000000,81275291,2013.0,2.35,129.0,13573,26000000.0,6.5
4424126.0,2506.0,40000000,17033431,2009.0,2.35,108.0,14127,33000000.0,6.8
30056751.0,3053.0,48000000,196308367,2002.0,2.35,112.0,18141,48000000.0,6.8
7855111.0,2115.0,20000000,16612072,2004.0,2.35,84.0,2915,20000000.0,5.8
12650140.0,3031.0,12000000,85512300,2015.0,2.35,109.0,2753,12000000.0,6.4
14800000.0,3367.0,25000000,120832383,2012.0,1.85,105.0,5740,25000000.0,6.1
39242.0,2.0,13000000,4857374,2006.0,1.85,120.0,13208,13000000.0,7.3
,,20000000,4453327,2008.0,2.35,114.0,3493,20000000.0,6.5
25262280.0,2712.0,50000000,202173000,1998.0,2.35,115.0,74382,50000000.0,6.7
23762435.0,3633.0,38000000,107597242,2015.0,1.85,94.0,3552,30000000.0,4.4
31832636.0,3144.0,26000000,185904750,2009.0,1.85,91.0,2954,26000000.0,5.2
13043310.0,2802.0,40000000,101162106,2011.0,2.35,109.0,390,40000000.0,7.0
9631359.0,2130.0,40000000,55696705,2000.0,1.85,123.0,23920,40000000.0,7.2
