title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,gross,movie_title
1994.0,1.66,117.0,1862,4500000.0,7.1,52700832.0,Four Weddings and a Funeral 
1982.0,1.85,90.0,5002,4500000.0,7.2,,Fast Times at Ridgemont High 
1956.0,1.66,115.0,588,4500000.0,7.4,,Moby Dick 
2002.0,2.35,108.0,26050,15000000.0,7.7,13060843.0,25th Hour 
,16.0,43.0,1587,,7.7,,Secrets and Lies             
1996.0,1.85,109.0,3668,4500000.0,7.4,3798532.0,Bound 
2000.0,1.37,102.0,2235,4500000.0,8.4,3609278.0,Requiem for a Dream 
1945.0,1.37,100.0,496,,7.1,,State Fair 
1998.0,2.0,115.0,371,700000000.0,7.2,1687311.0,Tango 
1986.0,1.85,122.0,2762,4500000.0,7.5,,Salvador 
2014.0,2.35,98.0,2705,5000000.0,5.4,10429707.0,Moms' Night Out 
2001.0,2.35,133.0,17040,4500000.0,8.1,727883.0,Donnie Darko 
2011.0,2.35,105.0,793,,6.0,1391770.0,Saving Private Perez 
1997.0,1.85,122.0,48,4500000.0,7.8,713413.0,Character 
2002.0,1.85,106.0,2110,2000000.0,6.8,410241.0,Spun 
2009.0,1.85,98.0,5041,,6.5,278821.0,Life During Wartime 
2005.0,2.35,112.0,907,4200000000.0,7.7,211667.0,Lady Vengeance 
2010.0,1.85,120.0,53,,6.4,706622.0,Mozart's Sister 
2001.0,1.85,99.0,29325,2500000.0,6.5,92191.0,Mean Machine 
2006.0,2.35,110.0,398,35000000.0,7.3,49413.0,Exiled 
2011.0,2.35,102.0,1950,,6.6,199652.0,Blackthorn 
2002.0,1.85,109.0,131,,7.9,181655.0,Lilya 4-Ever 
2009.0,2.35,104.0,15860,4500000.0,5.9,108229.0,After.Life 
2014.0,,134.0,496,,4.7,,Fugly 
1975.0,1.85,133.0,2176,4400000.0,8.7,112000000.0,One Flew Over the Cuckoo's Nest 
2015.0,1.78,85.0,20397,4400000.0,5.9,,R.L. Stine's Monsterville: The Cabinet of Souls 
1976.0,1.85,87.0,2951,4400000.0,6.7,,Silent Movie 
2016.0,2.35,130.0,151,4400000.0,8.5,,Airlift 
,1.33,199.0,2667,,8.4,,Anne of Green Gables             
2014.0,,103.0,3089,4500000.0,5.8,8691.0,Falcon Rising 
2012.0,2.35,112.0,4810,3000000.0,6.1,26345.0,The Sweeney 
2000.0,2.35,89.0,1291,,7.3,6940281.0,Sexy Beast 
2010.0,2.35,124.0,857,,6.7,188870.0,Easy Money 
2002.0,2.35,101.0,497,6000000.0,7.6,20772796.0,Whale Rider 
2009.0,2.35,133.0,1045,150000000.0,7.2,199228.0,Paa 
2009.0,2.35,112.0,61,4500000.0,6.2,,Cargo 
2015.0,2.35,111.0,21404,150000000.0,5.8,34964818.0,Pan 
2006.0,1.33,98.0,2553,4200000.0,5.2,,High School Musical 
,16.0,60.0,3026,,8.1,,Animal Kingdom             
1997.0,1.85,93.0,938,,7.1,2542264.0,Love and Death on Long Island 
2004.0,1.85,104.0,206,4200000.0,6.5,1487477.0,Night Watch 
1992.0,2.35,112.0,2412,2300000.0,7.3,62549000.0,The Crying Game 
1981.0,1.85,94.0,582,4000000.0,6.2,105500000.0,Porky's 
2009.0,2.35,90.0,1951,4000000.0,5.0,101055.0,Survival of the Dead 
1968.0,1.85,96.0,403,114000.0,8.0,,Night of the Living Dead 
2003.0,1.85,101.0,32015,4000000.0,7.8,44566004.0,Lost in Translation 
1977.0,1.37,93.0,12691,4000000.0,8.1,39200000.0,Annie Hall 
1952.0,1.37,152.0,825,4000000.0,6.7,36000000.0,The Greatest Show on Earth 
2014.0,2.35,150.0,26489,140000000.0,6.1,65007045.0,Exodus: Gods and Kings 
2001.0,2.35,112.0,13707,4000000.0,7.1,31252964.0,Monster's Ball 
2015.0,2.35,95.0,1885,8500000.0,5.6,131175.0,Maggie 
1995.0,1.66,111.0,14823,3600000.0,7.6,31968347.0,Leaving Las Vegas 
2013.0,1.78,86.0,2634,4500000.0,4.3,,Hansel & Gretel Get Baked 
1985.0,1.85,108.0,2020,4000000.0,7.3,,The Return of the Living Dead 
1974.0,2.35,105.0,1218,4000000.0,7.3,,The Front Page 
2015.0,2.35,91.0,4807,4000000.0,4.6,35385560.0,The Boy Next Door 
1956.0,2.35,105.0,986,4000000.0,6.8,,Trapeze 
,1.78,60.0,5203,,7.5,,Saving Grace             
2010.0,1.85,106.0,18645,3500000.0,7.1,20803237.0,The Kids Are All Right 
1988.0,2.35,93.0,837,4000000.0,7.3,13008928.0,They Live 
1963.0,2.35,172.0,1785,4000000.0,8.3,,The Great Escape 
2004.0,1.85,109.0,2649,,5.4,10941801.0,What the #$*! Do We (K)now!? 
2013.0,2.35,93.0,46868,5000000.0,4.0,15152879.0,The Last Exorcism Part II 
2014.0,1.85,165.0,673,4000000.0,8.0,25359200.0,Boyhood 
2006.0,1.85,96.0,20132,4000000.0,6.7,10515579.0,Scoop 
2001.0,2.35,119.0,2776,100000000.0,5.7,180011740.0,Planet of the Apes 
2001.0,1.85,93.0,955,4000000.0,4.6,10097096.0,The Wash 
2000.0,1.85,82.0,3354,6000000.0,4.0,9821335.0,3 Strikes 
2003.0,2.35,101.0,3086,3200000.0,7.0,8243880.0,The Cooler 
1961.0,1.66,120.0,1652,4000000.0,7.4,,The Misfits 
2006.0,1.85,81.0,50831,4000000.0,5.9,7825820.0,The Night Listener 
1995.0,1.85,82.0,1002,,4.6,7557877.0,The Jerky Boys 
2010.0,2.35,107.0,2537,25000000.0,4.8,14637490.0,My Soul to Take 
2007.0,2.35,105.0,954,3400000.0,7.5,7159147.0,The Orphanage 
2014.0,1.85,86.0,4073,4000000.0,4.7,17314483.0,A Haunted House 2 
2002.0,1.85,110.0,19928,4000000.0,6.7,6525762.0,The Rules of Attraction 
1969.0,1.85,127.0,753,4000000.0,6.3,,Topaz 
2006.0,1.85,90.0,1566,,6.0,4613815.0,Let's Go to Prison 
1995.0,1.85,110.0,7921,4000000.0,6.7,4301331.0,Four Rooms 
2002.0,1.85,104.0,2251,4000000.0,7.1,4046737.0,Secretary 
2003.0,1.85,96.0,972,8000000.0,2.7,3713002.0,The Real Cancun 
1988.0,1.85,110.0,1966,4000000.0,7.3,3468572.0,Talk Radio 
1996.0,1.85,84.0,3559,4000000.0,7.6,2892582.0,Waiting for Guffman 
1999.0,1.85,94.0,2662,4000000.0,5.8,2800000.0,Love Stinks 
2007.0,2.55,93.0,776,4000000.0,6.5,2426851.0,You Kill Me 
2005.0,2.35,96.0,1208,4000000.0,6.6,1325073.0,Thumbsucker 
2011.0,1.85,88.0,4777,4000000.0,6.2,,Red State 
2005.0,1.85,101.0,1215,4000000.0,6.9,864959.0,Mirrormask 
2011.0,2.35,102.0,48,4000000.0,8.5,2601847.0,Samsara 
1987.0,1.85,87.0,1700,4000000.0,4.8,800000.0,The Barbarians 
2011.0,2.35,83.0,2353,,6.6,1429260.0,The Art of Getting By 
2015.0,2.35,103.0,3408,4500000.0,5.7,,Zipper 
2002.0,1.85,99.0,3130,4000000.0,7.0,562059.0,Poolhall Junkies 
1999.0,1.78,106.0,4343,4000000.0,5.4,399793.0,The Loss of Sexual Innocence 
2012.0,1.85,115.0,1298,,7.1,,Holy Motors 
2013.0,2.35,117.0,13607,4000000.0,6.9,371897.0,Joe 
1997.0,2.35,99.0,975,3000000.0,6.6,302204.0,Shooting Fish 
1987.0,1.85,102.0,11083,1300000.0,5.9,354704.0,Prison 
2000.0,1.85,85.0,2282,1500000.0,6.3,265107.0,Psycho Beach Party 
1999.0,1.85,86.0,2805,4000000.0,6.3,185577.0,The Big Tease 
2013.0,2.35,120.0,824,4000000.0,7.7,100412.0,"Buen Día, Ramón "
2010.0,2.35,106.0,916,9500000.0,7.0,58214.0,Trust 
2000.0,1.85,103.0,1403,14000000.0,6.3,75078.0,An Everlasting Piece 
1998.0,,93.0,643,2500000.0,5.9,64359.0,Among Giants 
2013.0,2.35,112.0,25269,16000000.0,6.2,317125.0,Adore 
1998.0,2.35,100.0,5796,4000000.0,5.0,,The Velocity of Gary 
2002.0,1.85,113.0,387,4000000.0,7.7,146402.0,Mondays in the Sun 
2010.0,2.35,98.0,1038,650000.0,6.5,18469.0,Stake Land 
,1.33,23.0,915,,6.1,,Sonny with a Chance             
1997.0,1.85,92.0,20135,4000000.0,5.8,12836.0,The Last Time I Committed Suicide 
2014.0,2.35,106.0,629,4000000.0,6.1,20262.0,Futuro Beach 
2011.0,2.35,119.0,10984,4000000.0,6.0,,Another Happy Day 
2011.0,2.35,99.0,2631,4000000.0,6.3,,A Lonely Place to Die 
2003.0,2.35,90.0,1298,,6.3,,Nothing 
2013.0,,120.0,183,4000000.0,7.5,,The Geographer Drank His Globe Away 
1972.0,2.35,168.0,1541,4000000.0,7.6,,1776 
2012.0,2.35,93.0,242,4000000.0,5.2,4063.0,Inescapable 
1930.0,1.2,96.0,457,3950000.0,7.8,,Hell's Angels 
2007.0,1.85,103.0,1585,4000000.0,6.6,,Purple Violets 
2016.0,2.35,93.0,2651,4000000.0,4.7,,The Veil 
2009.0,2.35,84.0,644,,6.7,,The Loved Ones 
2012.0,,81.0,609,4000000.0,4.2,,No Vacancy 
2012.0,1.78,84.0,1932,4000000.0,6.3,,How to Fall in Love 
2014.0,,94.0,1150,4000000.0,4.7,,The Perfect Wave 
2016.0,2.35,141.0,13391,100000000.0,6.0,,Ben-Hur 
1966.0,1.66,120.0,1238,2000000.0,7.9,,A Man for All Seasons 
1976.0,1.85,121.0,5987,3800000.0,8.1,,Network 
1939.0,1.37,226.0,1862,3977000.0,8.2,198655278.0,Gone with the Wind 
2014.0,2.35,104.0,1281,4000000.0,6.0,143653.0,Desert Dancer 
1965.0,2.35,152.0,2888,3800000.0,6.8,14873.0,Major Dundee 
2009.0,1.85,92.0,3229,,7.3,,Down for Life 
1950.0,1.37,107.0,731,3768785.0,7.0,8000000.0,Annie Get Your Gun 
2010.0,1.85,97.0,1269,,7.3,304137.0,Four Lions 
2005.0,2.35,115.0,222,8000000.0,7.5,,House of Sand 
2009.0,2.35,95.0,2658,3500000.0,6.8,37606.0,Defendor 
1948.0,1.37,102.0,282,3700000.0,7.1,2956000.0,The Pirate 
2009.0,2.35,99.0,298,3800000.0,6.9,19959.0,The Good Heart 
2006.0,1.85,109.0,5977,2000000.0,6.9,2706659.0,The History Boys 
2011.0,2.35,113.0,17151,30000000.0,6.9,61094903.0,Unknown 
,4.0,25.0,2195,,8.4,,M*A*S*H             
1969.0,1.85,113.0,465,3600000.0,7.9,,Midnight Cowboy 
1997.0,1.85,91.0,2323,3500000.0,7.2,45857453.0,The Full Monty 
1980.0,1.85,88.0,2726,3500000.0,7.8,83400000.0,Airplane! 
2015.0,1.33,88.0,2886,5000000.0,3.5,,Chain of Command 
1995.0,1.85,97.0,3455,3500000.0,7.3,27900000.0,Friday 
1993.0,1.85,97.0,3036,3500000.0,7.5,27900000.0,Menace II Society 
,16.0,42.0,4337,,7.8,,Empire             
1987.0,1.85,85.0,3617,3500000.0,6.0,14000000.0,Creepshow 2 
1970.0,1.85,121.0,1970,3716946.0,7.3,,The Ballad of Cable Hogue 
1967.0,2.35,134.0,970,3500000.0,8.0,,In Cold Blood 
1959.0,1.78,149.0,646,3500000.0,7.6,,The Nun's Story 
1966.0,2.35,121.0,2402,3500000.0,7.0,,Harper 
1972.0,1.85,116.0,771,2000000.0,7.5,,Frenzy 
2015.0,1.66,92.0,1122,3500000.0,6.8,25138292.0,The Witch 
1998.0,1.85,93.0,987,3500000.0,3.9,10305534.0,I Got the Hook Up 
1996.0,1.85,96.0,995,3500000.0,6.1,9449219.0,She's the One 
1998.0,2.35,105.0,4238,3500000.0,7.5,6390032.0,Gods and Monsters 
2009.0,2.35,129.0,1044,2000000.0,8.2,20167424.0,The Secret in Their Eyes 
1985.0,1.85,87.0,1592,3500000.0,7.2,,Day of the Dead 
2008.0,1.85,94.0,836,,4.8,,Train 
1987.0,1.85,37.0,1347,3600000.0,7.8,5923044.0,Evil Dead II 
2001.0,1.85,81.0,2238,3000000.0,5.2,3293258.0,Pootie Tang 
2013.0,1.78,97.0,3075,1000000.0,3.3,,Sharknado 
1998.0,1.85,106.0,222,3500000.0,6.8,886410.0,La otra conquista 
2010.0,1.85,103.0,44,19900000.0,7.0,252652.0,Trollhunter 
2006.0,1.85,101.0,3574,3500000.0,6.5,220234.0,Ira & Abby 
2012.0,2.35,102.0,2486,68000000.0,5.7,34350553.0,The Watch 
2005.0,1.85,98.0,20009,3500000.0,6.4,101228.0,Winter Passing 
2004.0,2.35,91.0,6380,3500000.0,5.3,96793.0,D.E.B.S. 
2016.0,1.85,105.0,1043,3500000.0,4.7,123777.0,The Masked Saint 
2008.0,1.85,98.0,668,3500000.0,6.1,,The Betrayed 
1998.0,1.37,104.0,2406,1000000.0,5.5,,Taxman 
,,45.0,1393,,7.3,,The Secret             
2009.0,2.35,96.0,2307,3500000.0,4.8,,2:13 
2013.0,,148.0,5526,3500000.0,8.4,,"Batman: The Dark Knight Returns, Part 2 "
2015.0,,100.0,24,3500000.0,7.0,29233.0,Time to Choose 
2014.0,1.78,86.0,854,3500000.0,3.3,,In the Name of the King: The Last Job 
2014.0,1.85,92.0,3854,3500000.0,5.4,,Wicked Blood 
2014.0,2.35,88.0,2497,3500000.0,4.8,,Dawn Patrol 
2014.0,2.35,90.0,1183,3440000.0,3.1,,Lords of London 
1977.0,1.85,94.0,2861,3400000.0,6.7,,High Anxiety 
2005.0,1.85,80.0,11218,8000000.0,7.6,77413017.0,March of the Penguins 
2011.0,1.85,107.0,22834,3500000.0,7.1,5354039.0,Margin Call 
2011.0,2.35,99.0,320,,6.1,,August 
2008.0,1.66,92.0,3608,3000000.0,6.5,2926565.0,Choke 
2014.0,2.4,107.0,26495,3300000.0,8.5,13092000.0,Whiplash 
2002.0,1.85,135.0,1211,3300000.0,8.7,7563397.0,City of God 
1999.0,1.85,99.0,1430,2200000.0,7.1,104257.0,Human Traffic 
2012.0,,102.0,1011,3400000.0,6.6,,Day One 
2006.0,1.85,93.0,11860,,6.7,17311.0,The Dead Girl 
2012.0,2.35,115.0,216,3800000.0,8.3,610968.0,The Hunt 
1983.0,1.85,94.0,2076,4000000.0,8.1,,A Christmas Story 
2006.0,1.85,91.0,2747,3300000.0,7.4,8108247.0,Bella 
1982.0,1.85,98.0,1105,4300000.0,6.6,,Class of 1984 
2014.0,16.0,97.0,3717,3300000.0,4.5,,The Opposite Sex 
1999.0,,92.0,2020,2000000.0,6.4,7680.0,Dreaming of Joseph Lees 
2008.0,2.35,128.0,17,,7.5,3766595.0,The Class 
1968.0,1.85,136.0,2997,2300000.0,8.0,,Rosemary's Baby 
1962.0,1.85,113.0,2693,3200000.0,8.1,,The Man Who Shot Liberty Valance 
2009.0,2.35,99.0,1936,,7.2,2277396.0,Adam 
2004.0,1.85,101.0,308,3000000.0,7.5,6517198.0,Maria Full of Grace 
2010.0,1.85,105.0,2016,3200000.0,7.2,5776314.0,Beginners 
2005.0,2.35,95.0,170118,3200000.0,6.4,,Feast 
1978.0,1.85,109.0,3468,3000000.0,7.6,141600000.0,Animal House 
1964.0,1.37,110.0,1198,3000000.0,7.8,51100000.0,Goldfinger 
2012.0,1.85,108.0,1962,3200000.0,5.7,,Antiviral 
1946.0,1.37,118.0,1844,3180000.0,8.6,,It's a Wonderful Life 
1996.0,1.85,94.0,3559,3500000.0,8.2,16501785.0,Trainspotting 
2000.0,1.85,115.0,1964,3000000.0,6.6,38168022.0,The Original Kings of Comedy 
2010.0,1.85,98.0,1081,3000000.0,5.7,84749884.0,Paranormal Activity 2 
1998.0,2.35,91.0,1965,3000000.0,7.4,24788807.0,Waking Ned Devine 
2002.0,1.85,120.0,1779,4000000.0,8.0,21244913.0,Bowling for Columbine 
2014.0,2.35,109.0,900,,7.3,377420.0,Coming Home 
1985.0,1.85,87.0,1472,2200000.0,5.4,30000000.0,A Nightmare on Elm Street 2: Freddy's Revenge 
1985.0,1.66,117.0,1665,3000000.0,7.4,20966644.0,A Room with a View 
2013.0,2.35,85.0,3708,3000000.0,5.7,64423650.0,The Purge 
2012.0,2.35,110.0,2239,3000000.0,6.8,48056940.0,Sinister 
2002.0,1.85,113.0,159,3000000.0,5.4,19184015.0,Martin Lawrence Live: Runteldat 
1958.0,1.85,108.0,649,3000000.0,8.1,,Cat on a Hot Tin Roof 
1970.0,2.35,95.0,1186,3000000.0,6.1,,Beneath the Planet of the Apes 
1997.0,1.85,98.0,4277,3000000.0,5.1,24629916.0,Air Bud 
2000.0,1.85,93.0,373,16000000.0,5.6,,Pokémon 3: The Movie 
1986.0,1.85,86.0,1862,3000000.0,5.9,19472057.0,Jason Lives: Friday the 13th Part VI 
1957.0,2.35,161.0,1035,3000000.0,8.2,27200000.0,The Bridge on the River Kwai 
1990.0,1.85,100.0,1441,3000000.0,5.3,15369573.0,Spaced Invaders 
1976.0,1.85,120.0,2811,4490375.0,6.8,,Family Plot 
1960.0,2.35,125.0,1328,3000000.0,8.3,,The Apartment 
1993.0,1.85,91.0,2899,2500000.0,4.3,15935068.0,Jason Goes to Hell: The Final Friday 
1966.0,1.85,128.0,70,6000000.0,6.7,,Torn Curtain 
2005.0,1.85,100.0,2165,3000000.0,7.2,11694528.0,Dave Chappelle's Block Party 
2015.0,1.66,84.0,14696,,6.9,229094.0,Slow West 
1985.0,,97.0,1163,3000000.0,6.6,,Krush Groove 
2009.0,1.85,84.0,4815,3000000.0,5.9,10017041.0,Next Day Air 
1960.0,1.66,146.0,1444,3000000.0,7.9,,Elmer Gantry 
1961.0,1.75,186.0,3847,3000000.0,8.3,,Judgment at Nuremberg 
1999.0,1.85,94.0,1936,,5.2,9016377.0,Trippin' 
,1.33,11.0,11,,7.8,,Robot Chicken             
1948.0,1.37,126.0,2269,3000000.0,7.8,,Red River 
2006.0,1.85,99.0,2321,3000000.0,3.0,7059537.0,Phat Girlz 
2013.0,1.85,109.0,328,3000000.0,7.9,8114507.0,Before Midnight 
1987.0,1.85,95.0,1389,3000000.0,3.2,7888703.0,Teen Wolf Too 
1988.0,1.85,97.0,1395,3000000.0,6.5,7282851.0,Phantasm II 
2004.0,,94.0,3049,,6.9,6879730.0,Woman Thou Art Loosed 
2002.0,1.85,90.0,2510,3000000.0,7.0,5844929.0,Real Women Have Curves 
,,197.0,1400,15000000.0,7.4,,Deadline Gallipoli             
2005.0,2.35,117.0,1394,,7.8,3222857.0,Water 
1999.0,1.85,96.0,1616,1900000.0,6.9,4170647.0,East Is East 
2000.0,1.85,82.0,858,3000000.0,4.4,4142507.0,Whipped 
1996.0,1.85,109.0,1292,3000000.0,6.0,4109095.0,Kama Sutra: A Tale of Love 
2010.0,2.35,90.0,3692,,6.6,4033268.0,Please Give 
1971.0,1.33,89.0,1011,3000000.0,7.8,,Willy Wonka & the Chocolate Factory 
1993.0,1.66,98.0,1806,3000000.0,5.3,3902679.0,Warlock: The Armageddon 
1997.0,1.85,95.0,1363,3000000.0,5.3,3559990.0,8 Heads in a Duffel Bag 
1978.0,1.85,94.0,1618,3000000.0,8.0,,Days of Heaven 
2001.0,1.85,104.0,12250,4500000.0,7.1,3287435.0,Thirteen Conversations About One Thing 
1999.0,1.85,87.0,9555,3500000.0,5.4,3071947.0,Jawbreaker 
1996.0,1.85,108.0,11459,3300000.0,6.9,2961991.0,Basquiat 
2012.0,1.85,86.0,2260,,7.4,4063238.0,Frances Ha 
2005.0,2.35,94.0,278,3000000.0,7.3,2912363.0,Tsotsi 
1998.0,1.85,134.0,36859,3000000.0,7.8,3000000.0,Happiness 
2003.0,1.85,89.0,539,3000000.0,6.6,2223990.0,DysFunktional Family 
2014.0,2.35,102.0,43810,3000000.0,5.4,1821983.0,Tusk 
2003.0,2.35,120.0,852,3000000.0,8.4,2181290.0,Oldboy 
2010.0,1.78,110.0,1567,3500000.0,6.3,2848578.0,Letters to God 
2011.0,2.35,86.0,1249,3000000.0,6.1,703002.0,Hobo with a Shotgun 
2016.0,,101.0,1335,3000000.0,5.0,3105269.0,Compadres 
1996.0,1.85,102.0,1663,3000000.0,6.9,,Freeway 
2006.0,,87.0,2715,3000000.0,7.2,252726.0,Love's Abiding Joy 
2009.0,1.33,123.0,13636,,7.3,373060.0,Fish Tank 
2011.0,1.85,99.0,2452,,5.7,1007535.0,Damsels in Distress 
,1.78,173.0,3149,,5.0,,Creature             
2012.0,2.35,87.0,8353,3000000.0,5.3,418268.0,Bachelorette 
,16.0,44.0,1551,,7.9,,BrainDead             
2004.0,,120.0,2330,,5.0,,Brave New Girl 
2012.0,1.78,93.0,1467,3000000.0,5.3,200803.0,Tim and Eric's Billion Dollar Movie 
2014.0,2.35,111.0,3784,25000000.0,6.0,33631221.0,The Gambler 
,1.33,60.0,158,,7.6,,The Grand             
2004.0,1.85,98.0,362,2700000.0,7.4,95016.0,Summer Storm 
2011.0,,100.0,4374,3000000.0,5.9,73678.0,Fort McCoy 
2009.0,2.35,88.0,1495,5000000.0,4.1,143000.0,Chain Letter 
1999.0,1.85,97.0,1030,3000000.0,6.7,39852.0,Just Looking 
2011.0,2.35,122.0,4920,3000000.0,5.8,22000.0,The Divide 
2009.0,1.85,86.0,975,,6.2,128937.0,The Eclipse 
2015.0,,83.0,4756,3000000.0,5.3,,Demonic 
2005.0,1.78,80.0,313,3000000.0,3.3,,My Big Fat Independent Movie 
2010.0,1.85,108.0,79957,200000000.0,6.5,334185206.0,Alice in Wonderland 
2009.0,1.85,90.0,3882,3000000.0,6.2,,The Deported 
2009.0,,96.0,1929,3000000.0,5.9,5005.0,Tanner Hall 
2013.0,2.35,85.0,844,3000000.0,5.5,,Open Road 
2014.0,1.85,83.0,7191,,5.5,,They Came Together 
2013.0,1.85,80.0,845,3000000.0,2.6,,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
2011.0,1.85,90.0,3666,3000000.0,5.8,,Never Back Down 2: The Beatdown 
1967.0,2.35,92.0,2715,3000000.0,7.4,,Point Blank 
2009.0,,100.0,2890,3000000.0,5.1,,Four Single Fathers 
2013.0,2.35,88.0,4469,800000.0,5.2,,Enter the Dangerous Mind 
2014.0,,95.0,3024,3000000.0,4.8,,Something Wicked 
2015.0,,82.0,4092,3000000.0,3.9,,AWOL-72 
1988.0,1.85,97.0,277,3000000.0,6.2,,Iguana 
2015.0,2.35,105.0,4671,95000000.0,7.0,201148159.0,Cinderella 
2009.0,1.78,94.0,1989,3000000.0,6.2,,Chicago Overcoat 
2010.0,1.85,95.0,3648,,5.9,,Barry Munday 
1998.0,2.35,113.0,167,2900000.0,8.0,5595428.0,Central Station 
1961.0,2.35,136.0,2167,2900000.0,7.3,,Pocketful of Miracles 
2015.0,,80.0,1517,3000000.0,4.9,,Close Range 
2005.0,1.85,105.0,1231,1500000.0,6.5,3123749.0,Boynton Beach Club 
2014.0,,90.0,423,3000000.0,4.3,,Amnesiac 
2010.0,,93.0,2305,3000000.0,6.4,100675.0,Freakonomics 
1976.0,2.35,107.0,673,2800000.0,7.6,,The Omen 
2003.0,2.35,89.0,923,2200000.0,6.8,3645438.0,High Tension 
2010.0,1.85,90.0,362,,6.1,,Griff the Invisible 
2015.0,2.35,89.0,964,3000000.0,4.0,,Unnatural 
2005.0,1.85,116.0,727,8000000.0,7.4,22201636.0,Hustle & Flow 
1959.0,1.66,120.0,527,2883848.0,8.3,25000000.0,Some Like It Hot 
1988.0,1.85,88.0,1855,2800000.0,5.3,19170001.0,Friday the 13th Part VII: The New Blood 
1939.0,1.37,102.0,2509,2800000.0,8.1,22202612.0,The Wizard of Oz 
1974.0,1.85,106.0,2703,2800000.0,8.0,86300000.0,Young Frankenstein 
2007.0,1.85,95.0,1797,2000000.0,5.7,952620.0,Diary of the Dead 
2006.0,2.35,144.0,1761,120000000.0,8.2,,Lage Raho Munna Bhai 
1997.0,1.66,113.0,787,2700000.0,7.1,9054736.0,Ulee's Gold 
1979.0,1.85,118.0,681,2700000.0,7.4,,The Black Stallion 
2015.0,,141.0,434,3000000.0,6.6,,Sardaar Ji 
2008.0,1.85,90.0,197,,5.7,,Journey to Saturn 
1963.0,1.85,109.0,1949,2686585.0,6.9,,Donovan's Reef 
1996.0,1.85,95.0,25,2650000.0,7.0,,The Dress 
1943.0,1.37,122.0,2555,2627000.0,7.0,,A Guy Named Joe 
1974.0,2.35,93.0,4701,2600000.0,7.8,119500000.0,Blazing Saddles 
1984.0,1.85,97.0,467,1800000.0,5.9,32600000.0,Friday the 13th: The Final Chapter 
2013.0,1.33,82.0,205,,7.4,3826455.0,Ida 
1987.0,1.66,140.0,1269,2600000.0,7.8,3130592.0,Maurice 
2006.0,,86.0,2753,2800000.0,6.0,475000.0,Beer League 
1999.0,1.85,109.0,52621,34000000.0,5.3,10654581.0,The Astronaut's Wife 
2004.0,,105.0,179,,7.9,2276368.0,Riding Giants 
2007.0,1.85,66.0,239,2600000.0,7.2,38108.0,Timecrimes 
2009.0,2.35,99.0,19,15000000.0,7.4,,Silver Medallist 
2007.0,1.85,100.0,1082,2600000.0,5.3,,Timber Falls 
1952.0,1.37,103.0,2510,2540800.0,8.3,,Singin' in the Rain 
2010.0,,97.0,67,2500000.0,7.6,,"Fat, Sick & Nearly Dead "
2013.0,1.85,86.0,3421,2500000.0,5.1,40041683.0,A Haunted House 
2012.0,1.85,87.0,1111,2500000.0,5.1,33349949.0,2016: Obama's America 
2009.0,1.85,119.0,3226,15000000.0,4.9,33386128.0,Halloween II 
1996.0,1.37,149.0,28713,26000000.0,6.9,25809813.0,That Thing You Do! 
1982.0,2.35,98.0,684,2500000.0,4.6,14400000.0,Halloween III: Season of the Witch 
1971.0,2.35,98.0,2373,2500000.0,6.3,,Escape from the Planet of the Apes 
1963.0,2.35,112.0,1141,2500000.0,7.9,,Hud 
2013.0,1.85,75.0,1385,2500000.0,6.7,32230907.0,Kevin Hart: Let Me Explain 
1991.0,1.78,104.0,19923,2500000.0,7.1,6401336.0,My Own Private Idaho 
2004.0,2.35,102.0,1655,2500000.0,7.6,26781723.0,Garden State 
1995.0,1.85,105.0,36,2500000.0,8.1,5400000.0,Before Sunrise 
2003.0,1.85,99.0,79,3200000.0,6.6,,Sur le seuil 
1999.0,2.35,107.0,2125,2500000.0,7.0,1282084.0,Jesus' Son 
2004.0,1.85,96.0,1396,,7.6,1186323.0,Saving Face 
2007.0,2.35,101.0,150,,6.7,1094998.0,Brick Lane 
2012.0,2.35,89.0,1980,2500000.0,7.1,3325638.0,Robot & Frank 
2003.0,1.85,106.0,2972,2000000.0,7.6,395592.0,My Life Without Me 
2013.0,2.35,95.0,10040,2500000.0,7.1,6851969.0,The Spectacular Now 
1990.0,,34.0,1967,34000.0,7.1,333658.0,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
2008.0,1.78,101.0,338,2500000.0,7.7,12995673.0,Religulous 
2008.0,1.85,112.0,1252,2500000.0,7.6,173783.0,Fuel 
2006.0,1.85,100.0,1064,2500000.0,6.6,118666.0,Valley of the Heart's Delight 
2004.0,2.35,92.0,4730,20000000.0,6.7,114324072.0,Dodgeball: A True Underdog Story 
2006.0,1.85,100.0,1491,2500000.0,5.7,71904.0,Eye of the Dolphin 
2010.0,1.78,80.0,210,2500000.0,7.1,99851.0,8: The Mormon Proposition 
2008.0,2.35,106.0,1739,14000000.0,6.2,115504.0,The Other End of the Line 
2000.0,2.35,103.0,163,8400000.0,6.1,5725.0,Anatomy 
2008.0,1.85,90.0,862,2500000.0,5.9,75727.0,Sleep Dealer 
2010.0,1.85,96.0,4590,2500000.0,6.8,322157.0,Super 
2010.0,,89.0,2579,2500000.0,5.8,,Christmas Mail 
2015.0,2.35,87.0,3157,2500000.0,5.0,,Stung 
2016.0,,94.0,2406,3500000.0,6.3,,Antibirth 
